targetId,comparatorId,outcomeIds,excludedCovariateConceptIds,includedCovariateConceptIds
2344,2345,2342;2339;2506;2507,40243629;36778934;21042079;41234537;41430926;36057387;40991323;40720066;21022398;43286097;43013924;41349549;43211792;2057410;36057386;41430957;21146597;782682;21164096;43256460;43518166;36785099;41226515;43290197;41347068;43211791;42970723;37499834;42942981;21027240;43013920;36789480;40220861;43179043;21127720;35765466;41430987;41101442;41412246;45774534;40164924;43024901;1145902;41240033;35141688;36055865;36809751;40146999;36810763;41007653;44089407;36887596;36789452;36789483;41412202;41210093;40902432;44124968;36778944;42481910;994765;42942986;37592688;40968096;40874760;35779570;42656241;35755194;36410310;43280431;21097518;40718251;35886683;36889961;40964823;45892686;21137643;43274009;40957072;1583722;44816086;1583728;40999438;41011002;44123182;36224108;40720065;43516362;40970836;44816285;35789602;36778938;782684;43274005;36238285;43013895;41430949;41252547;36036064;43294440;21076410;44506518;42482002;36281031;36782713;36508748;44041679;41407362;36782719;21135110;43515506;42925621;35849793;21154487;36062877;43013897;40220860;40999437;41412274;36066900;43267270;35886135;41226516;37499591;36065707;41349138;36269857;41022059;35152399;36270448;42683876;44090687;42963163;35140096;44116510;36064358;36785160;43519173;36249793;36055148;21149973;35886130;35789607;43272758;21159925;43516465;35895346;36267199;36271737;43189962;40996136;36066887;36281121;21144238;42925628;42970725;21086140;42708167;41408497;35898077;40136770;36789477;36062879;40978270;43267272;44159314;36260450;35766259;42970734;21176095;1580747;36057277;36505873;35134424;21154942;36785905;42970730;36246269;42708173;41350124;36410309;37499832;1396414;36781955;21120431;41348573;21105136;42708089;40978265;36789468;45774436;36789489;36246265;41148674;36809149;40166045;44197346;36508364;21115586;36406172;41409317;36276807;36886571;35755107;36789345;35863046;21114821;41085973;36884530;43201003;35771886;36055924;21140131;36779975;43152029;40990121;21156569;42708087;21090998;36408883;41430958;41058313;36057391;793332;43264281;41083811;35742520;21105327;35785090;41252038;44063212;40871401;37499836;35750879;36785098;35789601;36782710;43267252;40736440;21167145;793344;44816275;21105328;44816083;35789622;21032127;44112267;35895339;41430994;41430982;42480776;21125191;36785175;21124551;43274600;42482588;40220856;40978271;41132761;36259600;21086134;41412242;42683877;41021096;41124829;36266084;35884587;41412187;36247618;793143;36261606;36248789;36223140;21075758;41252039;35886131;35789605;43030267;36403869;41132762;36062875;36893532;36809750;41148675;43026983;1145898;36509857;35763337;43201001;36065470;21136743;43518182;42971271;43013932;1718602;43158075;21095923;41288422;43287209;41257352;42658283;36065466;42922957;35412102;40866380;784299;44050200;36785159;45892684;44170616;41319837;41038881;21100920;40231395;36809148;36035504;41033277;43254639;43257608;36238286;42708171;40716441;42683386;35771788;35789612;40164923;36778939;40243631;36055836;36055921;41064946;46275422;41038691;40220863;36403507;41009624;43296871;19125047;36062859;35765464;36814565;44197191;1718606;44086432;36781956;36409559;784292;36406786;43013913;21085348;35771885;35748875;43518175;37592687;21149564;36055152;21075648;36264758;36064338;41430927;41349933;36057388;36420482;41349875;36035505;21145008;40243634;36410288;21056013;36785162;44069816;21100923;45774445;44114517;40718255;35898362;44054344;35746787;36781946;42708090;35886685;36055837;995314;40749754;41412227;36809147;21076408;43134968;42708091;21066044;36272984;37496834;36403509;36055864;35789616;44132557;36789460;46234119;35148449;43272772;36062868;40166039;21105326;793339;44816282;35886674;35789613;43256461;36246267;36055838;41088132;40883033;36247185;36271366;44101675;36782714;36785161;43292585;2030062;43258662;43134966;21120433;43286096;36785090;36785174;44816093;43013926;36223142;43518181;36276453;36778937;36789495;21086223;40844025;21085707;36066899;35785132;784294;43283562;35159935;36240264;36267396;21140127;40835234;21100919;36410273;36789492;40220852;19125051;36249794;36809742;45892175;21145001;36036063;1145899;35767619;782689;37002815;37496836;42708079;21164856;36052556;43296672;42970728;45774446;36055153;41407613;35779769;40720070;36222278;793116;43030265;40220859;41349937;994761;793338;36789484;41260715;36035509;40843545;36246268;36246270;782686;994764;36789349;44123449;42705990;45892172;36066892;43026981;35789633;21174504;41190388;40221118;36785153;40220855;36258492;41347484;37496843;2036050;42658286;43013914;21115587;35771887;36789458;21174081;41117463;40991113;36781948;40940348;43267271;36508201;40968573;21114949;37002820;21176994;41431000;40933873;21048469;41348575;36229292;36055839;43296675;36892499;42970735;1146740;41164309;40858288;40229045;21127764;36785092;35779390;36264995;37496842;36062871;36898011;41187498;36781950;36785152;43146477;42708175;43013909;36789354;46275423;42935368;36052551;36065468;36064341;36267923;40136769;43030266;35789619;35408233;43274007;44090688;35771971;37003616;41349638;21135191;36240262;43259937;41195437;41075903;42902866;40928764;35886134;36073904;46234470;36403508;37499590;21068157;21134325;36789435;41073389;36505976;43206892;40960105;36062864;40231393;36410280;21115578;793145;36779978;35789625;36064361;36064355;36064363;41177533;21037019;21144381;36281093;35895347;36508756;45892174;37496832;36778933;35767618;21022399;36809754;21048470;36889582;43296508;2054231;41121372;43212819;43013931;21174495;36268646;40164892;19125045;782691;1146741;43163129;21087728;43013884;21154936;35779328;36268770;36782715;35156652;41308045;21154299;35863049;40828485;43013888;994919;36057400;36507091;42935364;35142586;36785915;41007652;793342;43168956;43262991;36057392;36283728;43522691;43256448;43261768;40239220;35884586;36246272;43278247;21127719;45774447;43157090;36887969;40912908;1396415;41112746;35785097;43013915;36781957;36221103;35898361;21110743;36404173;45774535;35136109;36789488;36509032;36064344;41348574;21056224;41430977;35779765;40937503;44032735;36074972;35886684;36266953;45774442;41038882;43179045;43261767;36055843;35779304;36062878;36789350;36779974;36066903;40851761;36778945;41412037;36053780;35753025;40220857;36035517;21022400;37496844;41181970;35886679;35779767;36062865;40220858;19125043;36263693;42925618;37499623;41430986;40220862;44029890;37003607;41209149;37002814;37592684;35758779;40928548;1145914;36785158;43212422;36065708;21056655;35759225;36055834;36066904;1718604;37003608;21046457;44816284;36778943;1718712;35789603;35771884;21139712;35779766;21066489;41241078;36224404;44121622;41410096;41412220;36778936;44125432;36258637;994762;1592316;36066894;36420484;35789608;36263964;35886682;43292586;40978266;35770960;36262390;40963103;44132731;40231403;36249792;36785157;1718596;36248788;40945315;793152;43285657;35886671;35789635;36062857;35759292;44197072;40166044;35775102;21154179;36789463;21032129;41347889;36895267;43280634;36889744;41346760;36258376;36785154;1592322;36781953;36283722;36064347;36789457;40243630;36224403;21107378;36420483;36789469;43518191;21147416;41412232;21107379;36221233;19125041;41215015;40243622;40749312;793115;42970729;40915893;36064342;41027159;35763002;35763428;21042080;41349451;40945320;43267276;41228823;41347630;43269768;36785165;35742340;36785907;41347067;21076409;40243626;41412174;40243624;45892179;41009626;43267273;42705857;1718703;41412024;41350361;21068156;21049370;43157092;43269064;35785089;43013928;44045768;43289023;43174525;36810550;35898079;36785156;35785073;41271884;21088503;40976308;42731910;35884583;21156568;44115142;46234111;43289022;45892171;41062044;43174145;43289024;782683;21145086;36246271;1718599;43281215;2030061;40991114;41271885;36062855;36054049;40239221;40702842;36778940;1145916;36064337;36789454;35785048;41412164;35779329;21100925;35789611;42921722;36055147;35898074;36221232;1146738;21137586;36785914;36065467;36272983;41347890;36410295;42925636;35789630;40928779;40945321;19125049;40883032;43281756;41218717;41412241;41132759;40838577;41430940;41348246;43291114;35785091;21178105;36281012;41412092;21086133;41009627;36272392;36268876;44170664;36055149;43257609;43276381;43158074;35895343;43145843;793109;21125192;36062854;21085706;43274601;42925622;36057399;41296460;1396416;37496845;43258663;41430955;37003016;43291466;42731892;43518250;41226517;40170911;42683384;1145907;41412183;45774531;43280434;35742605;40915892;43280278;42708174;42481391;40908546;43145842;36781838;36263702;41347268;36267325;21127718;43179041;43030269;36055841;43038965;44075912;43013922;36277526;793335;43264104;36275614;1146745;21066043;21036255;2028911;42925632;42922958;44816283;41349636;40231396;1145908;37499838;36057390;40928763;35895345;42902689;36057271;37003606;40166040;36785094;21085479;2036051;36037343;36277527;793147;42683874;41009628;36789466;43152028;21028842;43263862;40865407;44086104;36035515;35157607;36283727;36052555;43013930;21157455;43283563;42901618;40836355;40231387;36248787;36782718;21098381;21095925;36057396;41249736;36272453;43013905;36066888;40164893;35755193;41412071;42683385;41430942;21110745;36065464;793149;42925634;40840266;43292571;36404310;36785093;36037417;36062867;42656231;35754218;36246906;35789629;35144699;42478932;21088504;35156410;35409202;37499588;36405240;43167991;44101797;42658287;40897711;40749309;43267274;36066891;42708170;43189960;41430999;36779980;35754276;40834305;43516388;21149972;36221231;35774067;21140129;43157091;41242107;46234116;36074553;36283731;40749310;36283725;42925637;41015022;42925627;37499622;41037571;36066889;42708176;41022266;37499621;21105004;21066500;36066893;41226695;994760;36881279;37002817;1718598;43038966;36055842;43013927;21154298;21164301;42900899;41009625;35789632;42705839;36062873;21124550;36409596;21134672;41015546;36257019;36065469;40718273;42946809;1583729;36406016;43201002;40166038;42683878;21110744;44506754;41348942;36778935;45892178;36782433;36055920;41089889;43515106;36809145;44198914;782690;36055840;21097519;44178144;36282263;40231394;19083254;43270316;41349137;43515107;42658281;43030264;37592685;40243628;36055923;21085475;43157093;36408050;21066501;21105336;36782424;43013911;41256231;44075030;19135404;43026980;35746786;35771888;21134466;36074554;43013898;21087724;40933872;36789490;41040693;2029055;36055145;40702841;35779330;994763;36055144;41318632;41412086;42935366;43013902;37592686;36283730;1718704;35779634;46234112;36281221;43269399;21140126;36052552;41061578;1145910;42901619;36062866;36789473;21065832;35886680;21075759;21176096;40884997;44099492;37002816;36282265;1583730;1145906;40883229;40978269;1145913;21164776;41412170;43145840;40835451;37496746;35755108;36064357;37499589;41350534;37002818;36057278;21027230;43265384;41197459;36785164;36785089;36238287;40945317;36066895;36785908;36035514;43287212;35789618;36789476;36053779;35157372;36403680;41007654;42925625;43189965;42925633;36272982;42482589;40999885;21068155;37499596;41210094;35785088;36785097;35758236;41347784;42946808;1146743;43030268;36035507;42482011;21118000;793110;41349294;35789609;2057411;36062765;40929887;35758094;42921781;35785119;1592315;43189963;40720071;43013919;41124367;45774533;21022402;40822505;41430950;36073903;35156706;41347183;36035516;36281155;40229049;41412240;41107841;41132760;43153987;41124827;43013921;35409947;42963165;43026982;42942970;36785167;36281213;36266021;41100287;1718603;41103393;44197236;35789617;1718601;41431007;21169720;36065709;37499593;41348676;21087726;46234120;36283729;44816094;21046456;40749756;40978264;42942967;36066906;40871653;43013916;35789620;21154933;36789482;36259599;41431002;40851762;36789470;36789475;42901622;36782427;42925626;36057274;42656235;43145841;1718605;41259335;36785091;36407569;19125044;41348899;35789604;36249798;40960091;43153986;36782717;21174505;41430991;36785912;42656239;36281127;44197111;782688;43163128;43292572;1718705;40749314;36223139;35753965;46234471;44198919;41022255;21105135;44816276;43013903;35156727;36785910;37499592;35898076;43038961;36789479;41430956;21164769;41430972;41350532;41186997;40952609;36785904;36057272;35763494;1146744;21027241;40170912;793341;1145903;42963164;40978267;44191345;43013901;35831140;36789467;44163833;1146742;41350533;36884964;21164094;41127242;793340;21049318;46234122;19125048;36282266;40231391;35895342;43287210;43258664;40913982;37002813;41197458;21095924;41349295;36062862;40164891;43135949;41410255;44036154;43522916;37496831;43157089;40239217;793151;43284783;43270863;21117127;36220119;21144379;37499584;21076411;43298358;21085476;36066905;36260221;43269560;37499595;41069979;41288419;40231388;21036594;1718713;41038692;21105325;43158073;44132541;36882861;21135100;40843546;46234121;43179044;41189879;36897900;36249795;36261529;36410289;1718597;21178177;21056741;43013899;35886678;35765465;35779391;1592321;40996389;41265445;21149974;36283826;35886676;42656238;21164095;36778948;40897710;36779968;44065028;43272771;41218244;44120105;35785118;41259333;43259958;36403526;21174087;43256447;40749752;43013912;40220864;35770692;41430941;42935365;36785909;35886672;36264757;41430932;42683875;40749755;36257722;36229566;1592323;41288420;44034733;784291;36409059;35779569;43212818;37499586;36057398;43189961;21167204;21028843;36281056;36782429;40243632;40853751;43285914;36785913;43274008;41280054;45892176;41089888;45774435;36785173;36271817;40996135;40902685;43013907;36789478;36812262;21027229;36249800;43298273;41093199;36260872;43013900;41030964;36221104;42903341;35789614;42922263;36055143;35757211;36246193;21029638;21076494;35789621;36267578;44058730;41430947;41349690;36066897;21135098;35137622;41347631;41218691;42658284;21115147;21105799;35742089;42656242;21154296;42658280;36064362;41071949;36066901;36789491;41347407;36270071;36785163;36066886;41350172;36882718;42656240;36789461;40947289;45774444;41203539;42963166;36263471;43268500;21022401;43030271;21154934;42656237;36062874;1718711;41431009;41298305;35779768;21032130;36789487;40835441;35884584;40166041;36064346;35789606;43276382;44198918;43140949;37496828;42708086;35767620;36782432;44081621;41409864;36809756;36782431;41350409;43292573;2028910;21144564;21046932;35412890;21159927;21105334;21036394;41204165;43258842;42942966;42942971;21046240;43516277;41349934;42925617;43013929;43157705;41021095;35745926;40716969;784293;43291280;41412267;21087725;41064441;40883230;42970726;43013925;43258841;44086023;36035513;44132613;43274006;42705862;41275239;35898081;36782711;43295624;40843544;42480782;42708166;21075986;21154935;994917;43270881;36779972;21167205;42970727;36785151;36408866;41430990;21115577;40965071;36257910;45774449;995313;41430960;36887702;36266079;36249799;43296150;42971268;43134964;21169722;36779977;41349876;21095151;35750948;36246194;46234117;35771972;36789485;36785170;41408094;35755192;43269769;36274845;43030270;36789464;36508978;42921783;41103394;42901623;21164302;40874761;36779967;44092977;41116327;36789471;44191312;36410254;36785169;19125050;21125304;784290;36789346;21145002;41119365;36249791;42658279;41211189;40905686;41412268;36221230;43256462;42656234;1145909;43140948;41303252;42705856;43259412;782681;36506271;44116511;36057273;36779976;41349936;21056656;42935370;43270880;42935367;36062856;36881835;40720069;37499619;35766701;36789459;42925624;35411551;36789481;44057212;36886044;42481389;36062852;36276827;36789351;21061182;42921723;40166036;44816332;21036596;42658282;43013896;42922767;35863044;37002819;21065833;41022058;1145911;21061611;40960971;36779971;1592317;43267275;36236480;36782716;40749311;41288421;793153;21077980;43038963;35758342;42479624;35161715;40913981;36789353;35886681;36248790;36064335;37496841;35898078;35785074;40955718;42935371;43272770;35789610;41086226;40229047;43287211;21038665;40960970;42901621;43134963;42963168;43285377;42705842;36062853;41013449;44036155;40945316;782680;40719364;42970731;36283850;40749313;21107380;36789352;41271886;43272757;21086132;41412266;21087727;41121087;43267250;41347313;41349637;21100924;1718706;21075991;36035510;43013904;42970732;44197136;36249796;41115029;43189964;40702843;36062870;41431010;43269561;36249790;36238252;40139098;36283825;21154932;35886673;41408564;35785110;36890939;21095937;40884998;40718252;36269757;35785086;36281086;41002204;2029056;40867428;21145084;35789628;40897524;36785088;21048468;36269923;793150;21098380;21154937;41164122;40220854;40702705;37499585;21140128;36266472;36064348;36778942;37499833;43013918;36066896;36785166;36789347;40978268;37496838;35884588;21155024;36897581;43283564;42942968;44073200;40239219;37499620;41321737;43013885;35745885;21144378;40718253;36065463;40877540;36036065;21076407;42705992;35157409;36272985;36064340;35779601;43286672;40936968;41348675;40853752;43013910;41430969;41430944;35789615;41348943;43278232;36223141;36779973;36052554;42705988;40239218;1583727;43013887;41412228;35779633;36410293;42970724;36782712;36789455;19083253;36240263;36503641;793111;44038945;41408658;21135192;36275576;40239222;40220770;44095942;36782425;21164768;41347729;35750949;35898080;42925615;21105003;35789626;36408288;40718254;784296;37499618;36273757;782687;42971269;36064365;40169222;41430995;41347312;42942969;36781837;44086022;40931835;43195985;35884585;43167988;21085714;41187459;44057249;36781947;42479029;36064334;41062045;40736441;21166315;21029637;36055154;40231404;21085478;21056657;36283726;36240261;42656233;43254638;36779969;41038690;36789465;36234709;37496829;41249258;36809146;42656243;46234110;19125046;43516319;43296870;40702706;36064364;36257332;35158145;41069978;36247186;36409254;42925619;21154297;43167989;44125349;36057389;42942983;46234118;793337;36062872;36064356;21105137;35895337;41346941;43167987;41148673;36785176;41410097;36246196;44109980;41346753;1145905;21140130;40220851;21144237;40720068;36259066;36241903;40749753;43278244;36789453;43013908;35789623;36229291;42925620;45774448;44127656;43292587;36037344;43146866;40976310;42963167;36781951;43270877;793114;42925630;21135099;42971272;41299874;36035512;42705859;21130192;43179042;36506190;21037025;1145912;36066898;35789624;41410166;36065710;42683387;35785059;36272981;36262254;35742604;1592320;41308044;44160058;41211190;41350123;42708168;45774438;37499835;44063847;35742603;41349691;42658285;43134962;35789600;21125190;36884790;36057395;40843543;40229050;43024900;43195984;43013923;36236481;41155932;37496839;35895336;37496837;41409700;36782430;36055919;37592683;21090999;45892687;1145900;36062861;35770708;793144;41349935;42925631;36248956;36224321;36406992;1146739;21078825;41228515;43259938;43013893;35895338;40166043;41349874;44127655;21026611;784297;42971270;36781952;36057394;42656236;35789627;40855096;2030060;995315;42708177;1592314;41430959;41023137;43280433;43278246;21105798;40749751;42900902;36229565;43280279;41186996;36064339;36062869;782685;35141637;41347536;40169223;44127657;36035508;42942980;44197110;1718708;43280432;41155931;44185582;793154;36789462;36062858;36891677;43134967;40884999;40239216;35886133;43287213;41162947;35408695;21159926;36054048;793343;42708078;21105797;21134680;40166035;36785906;36506956;40976309;41088131;45774440;43296509;36781949;36055146;43296673;40891024;36064343;21144561;21081254;21136744;41412064;36263010;40947290;40229046;40908545;42921721;42902527;21176937;21076412;36057393;41009623;35789631;40170913;40898781;37496830;36064345;35863045;41408192;42942984;41259334;36789456;40164922;36055922;43278245;42708172;36266651;35863047;36257331;43514781;42970736;44054759;40720067;36809144;40945318;41409863;35785049;41412023;36789494;42708169;43261774;36260222;44050062;41100288;21144380;43134965;36066902;43168955;21177911;793146;36779979;36809755;43013906;40231392;40243633;35767617;44036952;42925635;37496835;45774443;40716970;36055151;42935369;36505741;44816274;36249797;35750438;21125208;35159034;41061579;43267249;784295;44132783;43174144;36064360;44044006;36785096;21069050;793333;21177831;36505413;41430983;36057270;43515927;2029057;36266307;21056658;41218716;40865338;36035506;21125193;21169721;793112;36238284;36265343;42705866;40166037;40851763;21085477;37496840;1718710;36283820;40945319;44506520;42708088;35779706;42971267;36064359;43267251;44094514;43270864;35895344;36897884;44132678;36789474;36282267;36789472;40166042;37499594;36259828;41349692;36778947;41347182;36274096;21036393;35898075;36246905;43013917;21145000;36062860;40231402;44115143;36259598;36782426;36066890;37499839;36785172;36507512;36055835;36057397;43038964;36062863;21048471;36267952;36062880;42942972;42922264;44816273;41431008;1145915;41210325;40229048;42925629;41040692;35155886;35895341;36057275;44163148;36778946;36055150;35886132;36507819;43280633;35771970;36272986;45774450;36260449;35886677;43217923;45892177;43211790;21135097;36064366;19125040;41276932;21130193;41412284;19135405;36062876;43296674;36789355;41303259;44159315;35886675;36283830;43146865;1592319;41101441;36785911;21046933;36258722;43152030;42921720;42942985;40925398;42925623;36282268;40883228;21144239;42903382;43517569;784298;40976311;42900896;36782428;35863048;41124828;37593853;36246195;36065465;41085972;41430988;44050063;21046934;36789493;42705865;1145904;40719365;21147417;37499837;37003617;40960972;21041604;40716968;35895340;793334;41302043;43261766;40243627;36074029;40851956;36785155;36781954;41069980;37003609;43217922;42970733;36778941;21077979;1718709;40871402;36789348;36277539;35763336;43290196;36271084;42901620;36052553;21036395;42922959;994918;35789634;44048656;43518207;36057276;40833483;40702704;40718272;42925616;21145085;43270878;36246266;42902992;43270879;21110742;44101674;36283834;36785095;37003015;21125207;43038962;36267200;44197135;19125042;36035511;793113;41350125;42942982;40987278,
